
(-16.37744058853136,0.10946517531427)
(-16.45837771453417,0.05314398274937)
(-16.41200036214032,-0.01067890248973)
(-16.43895599716155,0.04392929589511)
(-16.37716658853082,-0.00455226890342)
(-13.10819222504662,0.17768208151095)
(-17.69546541337207,-1.61458803559780)
(-16.48501261618043,0.02263152608246)
(-16.17908647829641,0.07862683759169)
(-15.94900911036456,0.18162336361423)
(-16.02660892019495,0.63628373222611)
(-16.50021695797094,0.02357445179912)
(-16.24852502336326,0.03123391420597)
(-16.33934521798576,-0.01425822271776)
(-16.37942224005786,0.01955384733904)
(-16.30953345002716,0.05568895584822)
(-16.39390515868050,0.01676757372584)
(-16.33957942294442,-0.00960748384394)
(-16.51460859995567,0.03116418405613)
(-16.50875435682187,0.02625770880786)
(-16.16307540386931,-0.29117893568788)
(-15.55412723011852,0.32194978192436)
(-16.61928818866431,-0.05050656815016)
(-16.71911180707676,-0.14983364236101)
(-16.41068147663368,-0.22816804265273)
(-15.92583385303578,-0.08469133510725)
(-15.85767288052029,-0.02120999490225)
(-16.57663373891094,-0.08107063677311)
(-16.89251269850477,0.11869717409401)
(-16.57095113364729,-0.01974162423692)
(-16.62263411618916,-0.09472334159303)
(-15.98378553702505,0.02178533357834)
(-16.39418773101260,0.06694116658534)
(-16.10966523517064,-0.00468762524083)
(-16.04177155947783,-0.02692627133732)
(-15.98538367925970,0.08814199832501)
(-16.33614266139601,-0.12045304880753)
(-16.33451142647100,-0.00768292638815)
(-16.20515309396706,-0.20853674271652)
(-16.41273073084082,-0.10483939291858)
(-16.41169480741274,-0.00332481657670)
(-16.38874091511161,0.01179327542952)
(-16.35093701038862,0.00407197619886)
(-16.42336110667397,0.02739582956402)
(-16.40600586231574,-0.01546324119971)
(-16.30219962275904,0.01237711906462)
(-16.31809728950833,-0.05873713015210)
(-16.39786177063754,-0.00406030636583)
(-16.24055194055563,-0.09025554249896)
(-16.02666276386387,-0.30273131757977)
(-16.37321074683530,-0.19698319348951)
(-16.22911071822110,0.02409393350707)
(-16.41953769815348,0.03775016705747)
(-16.42177413784117,-0.06902495534190)
(-16.91758195221781,-0.03725224789142)
(-16.40107454068789,0.09642770863386)
(-16.39027995934075,-1.02927152256627)
(-16.53211081063467,-0.09883531194155)
(-16.36220557792100,-0.19381145637242)
(-16.35604271357803,0.05556374431854)
(-16.13736408104315,-0.02931543735039)
(-16.36367265521119,0.01599422391455)
(-16.51466138677434,-2.10414233392531)
(-16.35170317989407,-0.03148730767545)
(-16.34573839786867,0.02502211908162)
(-16.72152591117439,0.01326297576225)
(-16.41873620277768,-0.02738998101301)
(-17.12038060497314,0.24435436645456)
(-16.44963789856188,0.09191392566730)
(-16.66573174155927,-0.00826290607033)
(-16.37270809356744,0.01251753705243)
(-16.41059080620198,-0.00050139013799)
(-16.32787786499545,0.02333369455409)
(-16.36860106400468,-0.03700152920207)
(-16.21675651432536,0.02126966216149)
(-16.38411504486161,-0.03888303541705)
(-16.76885300875950,-0.03116570912110)
(-13.76268201893183,-0.29906238977485)
(-16.18140075652988,-0.18601413387757)
(-16.27185086512594,-0.00252373992035)
(-16.49746236538844,0.09616147025273)
(-16.38363142656784,-0.01472455673085)
(-16.46512627066156,-0.11888157259721)
(-16.46512627066156,-0.11888157259722)
(-16.31471528388765,-0.16045840612786)
(-16.25076274198867,0.00792314840998)
(-16.07272677309327,0.06057265301151)
(-16.09946699769852,-0.04521548849680)
(-16.14930825612109,-0.03972105201564)
(-16.37610853975120,0.10108582063049)
(-16.02471210519928,-0.03932318791592)
(-16.36464870723728,0.01081596381044)
(-16.32330484443830,0.00725668301425)
(-16.43046354000388,-0.00413292363577)
(-16.35437152132257,0.10030290784600)
(-16.33964301687439,0.00174666167448)
(-16.24174509142499,-0.02227886971281)
(-16.22709420208904,-0.05654110731012)
(-16.33910990820413,-0.00458122909177)
(-16.33648149720610,0.02023700380428)
(-16.34473584019501,0.02984306964128)
(-16.27264917833744,-0.04185140714175)
(-16.46847430449047,-0.03531729351498)
(-16.41969481296628,0.00966814476086)
(-16.38488388514231,0.00936000585427)
(-16.36470376186857,-0.00760180625038)
(-16.59002045660121,0.03031530440748)
(-16.61110992781794,-0.00036414685416)
(-16.47907218135052,0.05344918675152)
(-16.42396474212133,-0.01863868002587)
(-16.23269157656222,-0.06329009450458)
(-16.37926051709437,0.00765826144712)
(-16.59483425109884,-0.06367001339302)
(-16.36555811035257,-0.03604151135768)
(-16.55465807243100,0.12686343940259)
(-16.34983989974871,-0.02997053163116)
(-16.22817182046982,-0.05186347511782)
(-16.18986951655455,0.04967943401622)
(-16.28620881681620,0.00780407468813)
(-16.44697436246877,0.03470803129454)
(-16.41968022670260,-0.13505856101289)
(-16.31915664635068,0.12346472041804)
(-16.31257773261035,-0.01432256115817)
(-16.28703249884855,0.00096403290211)
(-16.26965133458601,0.05501700168590)
(-16.30900319057712,0.12618635650453)
(-16.19625744888286,-0.07169319326356)
(-16.42715090591246,-0.04399917975308)
(-17.08777569032770,0.13373694512239)
(-16.27470360829822,-0.02556268172282)
(-16.32471576817900,-0.02188803745067)
(-16.18903466343725,-0.01866634774025)
(-16.08486682778149,0.00551331274430)
(-16.19576791229202,-0.01326510751370)
(-16.31013199871927,-0.09602004398605)
(-16.58023145704244,-0.20672005413547)
(-16.23026628165221,-0.03232579608893)
(-16.33588384209403,-0.05482151729750)
(-16.39816493682181,-0.01740819172970)
(-16.38715685284961,-0.02154153692151)
(-16.30154018295273,0.00065572834323)
(-16.35787250971217,0.01155464348740)
(-16.36542556402105,-0.01520086061598)
(-16.23041041457072,0.02510321624787)
(-16.38925229728385,0.04265176195592)
(-16.30568278897695,0.00535824082030)
(-16.40030118284210,-0.01511274657262)
(-16.62121227545457,-0.13136412918944)
(-16.33793863943450,0.08176128100992)
(-16.32239131726844,0.01847889082237)
(-16.31124495579596,-0.06128154968978)
(-16.39452727306918,0.04507676009862)
(-16.30267732419582,0.14318735873514)
(-16.36239751573496,-0.00303643612407)
(-16.36139885989268,0.01235659141512)
(-16.46643305699583,-0.09499051296101)
(-16.50804541053509,0.00631471952930)
(-16.24405433478038,-0.06659308406375)
(-16.33793905139648,-0.00715760528904)
(-16.65997631220076,0.02440025970110)
(-16.27495545060106,0.00336617570867)
(-16.37603063486857,0.02162619589169)
(-16.49019726272699,0.27144163297717)
(-16.13309983391577,-0.02864505943432)
(-16.35240434717112,-0.44995399709543)
(-17.00706223867812,0.87621133239529)
(-16.35209834694925,-0.03656404304863)
(-16.27582803620695,0.18800293547405)
(-16.39703358637168,0.00928491669879)
(-16.16640497385534,-0.01657666042242)
(-16.13663711902742,0.08253777848291)
(-16.44617490373955,0.07659983807775)
(-16.29255123423274,0.04862208739405)
(-16.29044450034972,0.00390995201682)
(-16.45181133046880,0.04238710245674)
(-16.17788034300374,0.02441971817547)
(-16.47305186063813,-0.01299877527048)
(-16.16415685556678,0.02900236865629)
(-16.15701759343733,-0.01935481370000)
(-16.38330753801410,-0.01368736758490)
(-16.73073901521106,-0.02486490437405)
(-16.15131133743646,-0.59559901596915)
(-16.46316365825906,1.22069880109530)
(-16.29050817220449,-0.05399953749244)
(-16.43673848907932,-0.05779875056111)
(-16.19829093349360,-0.06605046896029)
(-16.38934837380569,0.06941853154443)
(-16.22482624766435,-0.01517230704693)
(-16.70235432112476,0.00254013152756)
(-16.89170875614728,-0.13240586307854)
(-16.58230612330050,0.06747390211231)
(-16.53339703944173,-0.10559610230016)
(-16.42716169560885,-0.06638415789186)
(-16.56450880888742,-0.15143359017411)
(-16.26881687382693,0.16951801079152)
(-16.47128927472130,0.06113373532226)
(-17.50708250411763,0.35347268339400)
(-16.42764951450521,0.16660272408884)
(-16.32910346528218,0.02365864114221)
(-16.30921060406232,-0.13885907961731)
(-16.29793459163140,0.10819272207327)
(-16.35988743122721,0.01074989212484)
(-16.26475264278668,0.13295075803264)
(-16.34086559752903,0.02340312393434)
(-16.30954605883720,0.07136155441730)
(-16.30624925090878,-0.06545153512421)
(-16.34217261130895,0.12514501693231)
(-16.43814456881837,0.00793734919140)
(-16.23110944232487,0.01126363614092)
(-16.40327629980276,-0.05740373993308)
(-17.12941961609461,0.75235830300286)
(-16.74457474073390,0.11809160415048)
(-16.55582203333987,-0.07437905927667)
(-16.30649400970331,0.05809412594896)
(-16.30884708326945,0.02545800208148)
(-16.38445208274372,-0.03396347760624)
(-16.35332612198814,-0.00285804087767)
(-16.20515397142942,0.00196096759954)
(-16.29539215084014,-0.14789907998281)
(-16.49614929010510,0.03054160001177)
(-16.17709974691662,-0.58814637057369)
(-16.71351122427769,-0.02908727958972)
(-16.39490517441560,-0.09100253679753)
(-16.84926562955462,-0.55280867063151)
(-16.23868847069630,-0.09269583648073)
(-16.37705787404958,0.02030560487942)
(-16.38182100381447,0.03253847193392)
(-16.52049152116312,0.03533714502863)
(-16.53635325484164,-0.02682262293147)
(-16.65268000261764,0.02194609400106)
(-16.00584503771042,-0.04977643534206)
(-16.10725473888795,0.11555500501691)
(-16.36495048589846,-0.00959706044175)
(-16.52216710736045,-0.08355675919531)
(-16.36095777268815,-0.05201081591255)
(-16.17110179750976,0.00404724694727)
(-16.21282521248600,-0.09325679463435)
(-16.28316179821285,-0.07820063961748)
(-17.06805131363997,-0.01592070502517)
(-16.22697986488728,0.00293186371093)
(-16.31508048991578,-0.00438856170495)
(-16.37850989774881,-0.03715974765547)
(-16.26715260921692,-0.02330812144718)
(-16.41380825917577,0.06375697888304)
(-16.46193335021512,-0.09300533373903)
(-16.33242897310389,0.00504899336807)
(-16.35730675193360,0.00087523862635)
(-16.42271087197128,0.00848227223330)
(-16.41304142289969,-0.21604420553493)
(-15.89639627796997,0.27717336484327)
(-16.80278077186746,1.13803426555491)
(-16.36790760564497,-0.38799509649031)
(-16.33326044875536,-0.00465804663369)
(-16.24487387900894,0.00339171247308)
(-16.33647322533746,-0.03014757566403)
(-16.16168351921978,0.01454217357241)
(-16.24606502522766,0.00261884751929)
(-16.52974384442157,-0.08534924923057)
(-16.60665932632892,-0.21296679759409)
(-16.30130683831961,-0.07921940093179)
(-16.22021837478382,-0.03885680111908)
(-16.28902206622216,0.00719157998709)
(-16.33289366546944,-0.00645468669120)
(-16.36496973558970,-0.08735410575546)
(-16.38985339898213,0.00065977809435)
(-16.39391994173263,0.03748306329492)
(-16.40702598489521,-0.00173688895817)
(-16.26794825055629,0.00644702114403)
(-16.30175105998618,0.04217874479729)
(-16.30308906683354,-0.00018529780916)
(-15.99133907721887,0.03822401548485)
(-16.34132839325905,0.03346837195598)
(-16.29981787742857,-0.06493473467626)
(-16.11278769171714,-0.03852750792880)
(-16.25624167736227,0.05663761697847)
(-16.26884645086741,-0.03000546001789)
(-16.20526983662972,0.01544962626351)
(-16.22947507385244,-0.04317749116298)
(-16.32272253779773,0.18263518918904)
(-16.02598687522660,0.32413133066353)
(-16.12358866644565,-0.08364953647316)
(-16.29391829032973,0.04676941253089)
(-16.33257800851787,0.00160877960393)
(-16.57500997418236,0.03265388839814)
(-16.11797221496112,0.62124332027533)
(-16.46507984106845,0.10221824198690)
(-16.37500849116771,-0.00422784593747)
(-16.37132911149268,-0.02461576248461)
(-16.42114370223943,-0.08495844135373)
(-16.33003867626425,-0.06269771347436)
(-16.26609501000441,0.01608565713795)
(-16.57616741553237,0.01913444852425)
(-16.37874498939926,0.03032244290739)
(-16.31701997362789,0.04428340945172)
(-16.38199403101703,0.03540669272368)
(-16.52173466212805,0.04483957602340)
(-16.50855505008806,-0.01518655835474)
(-16.25153896950487,-0.01096468575641)
(-16.26063220367480,-0.01169463700318)
(-16.34914681139456,-0.05160832997861)
(-16.29995401652140,0.00350832552566)
(-16.40056640681857,-0.00649978235208)
(-16.13072420921439,0.03750349040016)
(-16.27731903522626,0.01273378178805)
(-16.24763858498624,0.01846157664887)
(-16.30632257050672,-0.03517201224659)
(-16.61759769767648,-0.06470128596806)
(-16.35706029559957,0.57813658076528)
(-16.18540915249284,0.05433733364207)
(-15.74267371581656,-0.00723134464605)
(-16.49923617890716,-0.34942004575074)
(-14.45859116246558,0.15648947784204)
(-16.17776761644649,0.12466892254364)
(-16.57253740782436,0.09141152516725)
(-16.54832561454794,-0.25138921269443)
(-16.38235429848236,-0.01811354396131)
(-16.18647880908609,0.02408885574243)
(-16.72150239454711,-0.06560551253795)
(-16.10173890130073,-0.02162943001372)
(-16.14560910555424,0.01861550120028)
(-16.39414033031806,-0.09853770847483)
(-16.35542116765262,-0.08339229778667)
(-16.35330279328193,0.01218239097695)
(-16.31063995571206,-0.01747060546083)
(-16.34464786007001,0.02501329339409)
(-16.30407591119948,0.06149473300334)
(-16.35671233037831,0.12464471772184)
(-16.34997724564350,0.02929467061614)
(-16.30232976369523,-0.01201729399643)
(-16.05194438781799,0.23279098010925)
(-15.93787836358455,0.09338525447054)
(-16.13697524401424,0.01279145787967)
(-16.15545435911661,-0.02039134893612)
(-16.29371086697724,0.00471145009792)
(-16.23177007025524,-0.05445338767332)
(-16.39576783406412,-0.13110843541497)
(-16.51402688966093,-0.01504051410350)
(-16.37801857913369,0.15167144593577)
(-16.23545635761124,-0.00501034927689)
(-16.15561182724255,-0.04228320042187)
(-16.98011992783315,-0.72189466864007)
(-16.81815026760434,-0.38817824574072)
(-16.40188936303456,0.00740614571405)
(-16.48048031889673,0.03234339831826)
(-16.41066713991200,0.01157863862440)
(-16.47060466618345,0.05307414874099)
(-16.42061886708510,0.00179225957522)
(-16.46885436872994,0.00171466364581)
(-16.26224562915704,0.05671910291385)
(-16.13586900721444,-0.02470769644819)
(-16.33222819555363,-0.00374666964142)
(-16.53721684957617,-0.02563015329850)
(-16.39387813353077,0.01201444492561)
(-16.56803167591549,-0.12318516275553)
(-16.58930163511176,-0.95995561386918)
(-16.25157268981619,0.18125197060757)
(-16.23146330989623,-0.00445573531559)
(-16.31284561200807,-0.04441258568488)
(-16.42811179129206,0.00814299352256)
(-16.48683828345663,-0.00036996037423)
(-16.20320659013596,-0.12943955729637)
(-16.31929041104291,-0.03822747125516)
(-16.41286001926808,-0.04808379356513)
(-16.36785951873944,-0.03205536265926)
(-16.37356842570619,-0.03838597999084)
(-16.35818872534228,-0.04855888348661)
(-16.05548545985395,0.27442614973876)
(-16.27705730307625,0.30637500645239)
(-16.35516566736938,-0.08909952087540)
(-16.32391756207149,0.02642032915746)
(-16.30951823503578,0.00222176986645)
(-16.48360360896075,-0.02444412982578)
(-16.51906874965917,-0.01644974100657)
(-16.40923835599110,0.10046921010868)
(-16.24766914799439,0.07463652105952)
(-16.39012789284866,0.00494192908972)
(-16.32845028531229,0.02339579524402)
(-16.43746465579672,0.05455319456167)
(-16.31164889644026,-0.00766038421048)
(-17.56063878948744,0.05551563735478)
(-17.67872323706776,-1.42869219354726)
(-16.49975470074943,-0.05812607010169)
(-16.41327083992315,-0.04260155070707)
(-16.16513964447914,-0.16037555717274)
(-16.46607548566902,-0.02742879929253)
(-16.46089290574321,-0.01412292633230)
(-16.46407192061832,-0.08693734637737)
(-16.10252554001107,-0.04821302151924)
(-16.86862264035152,0.10285057859645)
(-16.24645838003551,-0.07643927305983)
(-16.29498674586340,-0.03972771241336)
(-16.37408677181905,0.08871554626120)
(-16.65877494391235,0.04851594282818)
(-16.43712084444441,0.13706798494176)
(-16.24481445957325,0.02203530552106)
(-16.44358405574305,-0.02851376477020)
(-16.36534860041525,0.00972761936369)
(-16.31714058220795,-0.02483338179626)
(-16.28484408869114,-0.03818031401761)
(-16.20663303088665,0.00329462803558)
(-16.34110975364059,-0.00896365808065)
(-16.21886155725687,0.05060725605703)
(-16.16642852573579,0.00238481944739)
(-16.06460140922814,0.09193977672123)
(-16.33597130294046,-0.02098725783489)
(-16.25728649104544,0.04292215096255)
(-16.61881550472865,-0.02470791976784)
(-16.35519577809990,0.01576282381123)
(-16.24770461048927,-0.10674386274802)
(-16.16608919424887,-0.03181331669184)
(-16.45597763987139,-0.00199665107934)
(-16.37978608655840,0.01794223745575)
(-16.17115907313490,-0.02477468191607)
(-16.25564270126990,0.07466199730276)
(-16.64622187893116,-0.09123262128608)
(-16.48202501067778,0.00459299313793)
(-16.06735729752155,0.02961389079069)
(-16.09597522968601,0.26132666296378)
(-16.09613450555077,0.08016542321615)
(-16.47514163138970,0.00182947252915)
(-16.55918717771593,-0.04980324612047)
(-16.25459843402537,0.03822034717604)
(-16.16258803218460,0.02701415598159)
(-16.24934114423070,-0.10125983425012)
(-16.26193293423020,0.05036349760309)
(-16.52594361802000,0.10687668415964)
(-16.46479786571841,0.00094873660789)
(-16.51776412962834,0.03727028149851)
(-16.25492595032438,-0.05862610778872)
(-16.20922653646216,-0.00508772480586)
(-16.79321392677735,-0.23123751966482)
(-16.34792654289904,-0.20193947615731)
(-16.29862627020253,-0.00366604948431)
(-16.27093265902997,-0.05408107220887)
(-16.36205468935151,-0.03214627299993)
(-16.30049130141521,0.04499012996354)
(-16.26904664648827,0.04772724283884)
(-16.39583803673055,0.02887919826079)
(-16.30510645731927,-0.04218002313233)
(-16.09821299710422,0.00676723430175)
(-16.72537628434321,-0.15757833242679)
(-14.64813316323026,1.05369991936815)
(-15.33928745687129,-0.00528148607401)
(-15.93494279410378,-0.01895056115174)
(-15.77355042262570,-0.04770099891985)
(-16.50594907468660,0.11741381239095)
(-16.30308432415298,0.04504477494235)
(-16.04077531665897,0.08756847761591)
(-16.09870899758560,0.02413623289083)
(-16.59055864197248,-0.02330259042305)
(-16.63907050786345,-0.03717243475467)
(-16.35513161820364,-0.00162782265107)
(-16.41858667878799,0.00350002292722)
(-16.33614940796852,0.00260829130960)
(-16.44687673148811,-0.00577641944976)
(-16.30024659333764,-0.01211494483167)
(-16.22344617353687,-0.01506814108863)
(-16.28662736453554,-0.14750759257813)
(-16.92797495176806,0.27714872150884)
(-16.43269169777623,0.09373220194071)
(-16.14196387419335,-0.01176062448022)
(-16.32184536697169,0.01501262586530)
(-16.15777520949708,-0.02960573039957)
(-13.37217286084645,-0.06722966575857)
(-16.40026594657025,0.02426265652167)
(-16.55057092403679,-0.09190618301050)
(-16.35278759023927,0.05372172866733)
(-16.34454473428165,0.07503320817304)
(-16.55134242710859,0.04679243923869)
(-16.40302526662584,-0.07366435845276)
(-16.32448509297346,-0.01238681153195)
(-16.33274108887922,0.12928156141885)
(-16.88187011035661,-0.12261027973374)
(-15.43350195413909,-0.85947987243550)
(-16.76826251745304,0.71335225465054)
(-16.61695297529867,-0.39191390257652)
(-15.99854291771952,-0.45057167242639)
(-16.36727970198870,0.01974125227789)
(-16.38181980962630,0.07769134879766)
(-16.53871646653138,0.01644553093419)
(-16.43711235296367,-0.00313594721378)
(-17.04001648025748,-0.10001052485063)
(-16.42147937176235,0.03323200551174)
(-16.32184913433848,-0.01787768017157)
(-17.72793778552952,0.36980303186344)
(-16.33333332834827,0.00603316509181)
(-16.07903562717986,-0.01183506447785)
(-16.36039014382160,0.02913050956281)
(-16.38359044821395,0.00683799494282)
(-16.28270467631393,0.11342176550858)
(-16.35940149617777,-0.00430967682882)
(-16.34450187941902,0.03511062219495)
(-16.38042743623102,-0.01923497852558)
(-16.45204261734815,0.08868005880052)
(-16.30137049329627,-0.01224886258368)
(-16.16774914689771,-0.02126072104534)
(-16.28412496950971,-0.02458139075440)
(-16.00564989736912,-0.05862740663002)
(-16.33380276623367,0.18185078808059)
(-16.32663628144154,0.04603940662270)
(-16.35108054850055,-0.02382773091425)
(-16.36468971500623,-0.01269772583708)
(-16.18788006225066,-0.07854359513962)
(-16.07048388274188,-0.20784247768472)
(-16.26262712265548,0.02961058162561)
(-19.21865145976033,1.49484999943019)
(-16.44746782568651,0.06497792841246)
(-16.15072344377733,0.06972659737047)
(-16.09821390473410,0.07559340416505)
(-16.40609536316095,-0.01904532705161)
(-16.44475404098199,-0.05364156899792)
(-16.34878718486405,-0.05550272313182)
(-16.42058552682936,-0.02081351772425)
(-16.34288649919853,-0.04045005457954)
(-16.56758347805689,0.08130043791193)
(-16.73618774534550,-0.01258568423103)
(-16.35702702813670,0.12796215934505)
(-16.33180556793978,0.00862989475172)
(-16.15530989702288,-0.09771073993334)
(-16.43807742517964,-0.00460213958455)
(-16.30375631047243,0.04865922270412)
(-16.29447121549165,0.14286030830488)
(-16.27583166498496,0.01550625084886)
(-16.45697133398876,-0.02525075900712)
(-16.42133432319295,0.00303854821448)
(-16.38609827237683,-0.03471451456310)
(-16.37833459980040,0.04786163726456)
(-16.36425641814920,0.02135194920685)
(-16.34592045736089,0.13984515076302)
(-16.40297744029726,-0.10784426128115)
(-16.26774812135456,-0.14676662836707)
(-16.40531850180619,-0.04338869242444)
(-16.21532682887599,0.09955353455996)
(-16.19210023063177,-0.01073034602035)
(-16.29417075915210,-0.00050072989203)
(-16.33419946043418,0.01055514019360)
(-16.42422823228400,0.01983510172409)
(-16.24890217178733,-0.07584828479494)
(-16.39152387071864,-0.00774635267981)
(-16.66967259586077,-0.02250488653273)
(-16.06351090880085,0.00775556887320)
(-15.99331483811704,-0.02056432505189)
(-16.10696473828271,0.14148204400727)
(-16.16193466668518,0.11802860505787)
(-16.18923739084147,0.13019366265637)
(-16.48387781394921,0.06060353659688)
(-16.40662168075552,-0.01129836686208)
(-16.25360164501648,-0.02169585032786)
(-16.37689639779025,0.01198882957395)
(-16.42633443198631,0.10774951564185)
(-16.37712334060904,0.05228293565453)
(-15.96072922656029,-0.08065221485820)
(-16.13587504471128,0.07051843188060)
(-16.46698009709293,0.04774334704277)
(-16.38738631503467,-0.00054124969564)
(-16.35697540827617,0.00350326749786)
(-16.26180428038282,0.04398576698592)
(-16.60247013838630,0.06113629100960)
(-16.49402363495635,-0.15399180947880)
(-16.49224516732306,-0.01948103655105)
(-16.20571567864323,-0.00532239510344)
(-17.34579999138819,-2.03526535395520)
(4.92092446995994,10.48228291136856)
(-17.91529679472867,0.54851605819390)
(-16.73497567883657,0.01918401967837)
(-16.99538102134385,0.47112776378592)
(-16.20710910601798,0.19840336114041)
(-16.17546109273350,0.10858947575893)
(-15.87382121657446,0.09954991262445)
(-16.09559173352476,-0.04873706078302)
(-16.33726215158836,0.00365226549622)
(-16.41507517282626,0.00668166074323)
(-16.20217745032812,-0.07639541923626)
(-16.30513387601868,0.04411505768586)
(-16.01724540288483,0.57314871919609)
(-15.35630064144981,-1.18016963862285)
(-15.96863259185187,-0.10347670437997)
(-15.63065544649340,-0.62324563236287)
(-17.88083684053792,-0.37680454802991)
(-15.93336118681587,0.05872047173463)
(-16.75131591481288,0.25607972645648)
(-16.25593986112186,-0.02360557316692)
(-16.32116695745267,-0.03940827283703)
(-16.28073143263532,0.02830968591393)
(-16.39951027279666,-0.10603214994770)
(-16.31938295478203,-0.13710103305452)
(-16.43984607194505,-0.09123320751481)
(-16.33475868815670,0.05122906059899)
(-16.50103133022981,0.18166246738637)
(-16.23115518796591,0.49096792389747)
(-16.01252536157400,-0.07227337883151)
(-16.23732819035041,0.06288130618148)
(-16.29160240592708,0.02396511353743)
(-16.33819419343172,0.05185612554507)
(-16.33559507405836,0.09225932189852)
(-16.19523553702533,0.07677090495247)
(-16.49318922836700,0.41782174050240)
(-16.06620117864489,0.34515319121075)
(-16.52250752900596,0.10824939814866)
(-16.32929578629922,0.01380643152798)
(-16.37379274189431,-0.02607860569721)
(-16.32133213959751,-0.02578227611743)
(-16.35915391456111,-0.01506843484929)
(-16.21780276796952,-0.12117983881888)
(-16.66891307121434,0.02570217674104)
(-16.48680999340232,-0.06770551887712)
(-16.29593462347828,-0.01894390894128)
(-16.02780767731794,-0.03659171995455)
(-16.21408631692308,-0.03678133168843)
(-16.28822080269666,0.01338495870396)
(-16.58760078153134,-0.00624502057211)
(-16.19467003070785,-0.02881049333940)
(-16.25941779147852,-0.04214269797033)
(-16.43541518725407,-0.00949782236767)
(-16.43645881612170,0.02519276020686)
(-16.43523551058606,0.06016434755300)
(-16.35297573019940,0.00184293562658)
(-16.37024313550388,-0.06259168781639)
(-16.29844827700766,0.00695761252609)
(-16.07589039639871,0.12833898833574)
(-17.17061176399024,-0.51823729120758)
(-16.38621002058775,0.06403791529275)
(-16.41306172899380,0.05324230007326)
(-16.44060895218707,0.00920452035822)
(-17.05170813302792,0.16626010975509)
(-17.12481613351533,0.21699632188443)
(-16.61755408033799,0.01287997475355)
(-16.42269231058370,-0.04908626267075)
(-16.42747972796354,0.03062329205179)
(-16.92675816901986,-0.59661468058170)
(-16.31301760651783,0.04038003327874)
(-16.32788184841325,0.04007911629186)
(-16.31793860862005,-0.01529530311154)
(-16.20366564403375,-0.05374244685711)
(-16.25294695626023,-0.05380305673079)
(-16.25271520392574,-0.01432359256699)
(-16.35401331230284,-0.00531037440659)
(-16.38194980195115,-0.00677996973883)
(-16.37344841576069,-0.02185655230815)
(-16.31048362230811,-0.04622230458660)
(-16.24086771968020,0.02655009160196)
(-16.38092532109249,-0.03029417538475)
(-16.29142521947728,-0.00790372691921)
(-16.38259969680825,0.00202387109964)
(-16.38165374097819,0.12400119118770)
(-16.56175565704526,-0.04696758740495)
(-16.36345683038613,0.01256618449382)
(-16.33979307453674,0.03133088612929)
(-16.45277960191072,0.06728480889084)
(-16.46155285162420,-0.06953336906831)
(-16.03818029691305,-0.05423474743281)
(-15.65367810668385,0.40372699889925)
(-16.64024060668918,0.02674692466264)
(-16.08669979927581,-0.12714349007912)
(-16.15173982467126,-0.02830311712663)
(-16.39854512430827,-0.06782311379234)
(-16.31098391779893,0.27712853439554)
(-16.54503320632720,-0.04585766564651)
(-16.25444640941116,-0.08414631072815)
(-16.41004525919799,-0.00877403349155)
(-16.42756857319570,0.00412577434176)
(-16.32329075112929,0.01596698725508)
(-16.39914804545216,-0.01419646258064)
(-16.37769944810356,0.01449800304019)
(-16.42599950802338,0.06249711080112)
(-16.40259679382840,0.00018263217106)
(-16.32227960346222,0.02245686692456)
(-16.36275783272237,-0.06925028953899)
(-16.55618761575869,-0.14106368701513)
(-16.55526579500230,-0.16114332863528)
(-16.31594649041108,0.02557754407829)
(-16.37805900566784,0.01923409960408)
(-16.33493169115604,0.05042453952056)
(-17.59430008709513,-0.18418596690816)
(-15.23290342337462,-1.62349239468539)
(-16.37549881323679,0.10212600020640)
(-16.50504092462865,0.03860065407297)
(-16.21878233369839,0.21157661955314)
(-16.15158195277512,-0.12682238719153)
(-16.30771262808499,-0.01686422285211)
(-16.37697222409437,-0.03496216392281)
(-16.53267489967903,0.10788599470643)
(-16.43872447912688,-0.08574744865503)
(-16.41927777852906,-0.04664633410294)
(-16.29656247983809,0.01669759187746)
(-16.08320543432682,0.00969473339835)
(-16.45621023063524,-0.02842474390223)
(-16.39654827245376,0.02555845184088)
(-16.51068692896035,-0.00704210916413)
(-16.12240873200490,-0.02538251657434)
(-16.12559387678320,-0.04214080066776)
(-16.31429184096183,-0.04187503323420)
(-16.27554335855180,-0.04057554757351)
(-16.36101012731417,0.03164429891467)
(-16.65846784711121,-0.21099967354876)
(-16.42421775273297,-0.00447152100286)
(-15.24535970045673,-0.34026279417198)
(-18.71522015477840,1.56584376439417)
(-16.90960948367983,0.94062427485261)
(-15.66842539060491,-2.16712879608916)
(-16.54512157515229,-1.84234586242640)
(-17.42927358546590,-0.30481810469769)
(-16.31247374111236,0.06261530887385)
(-16.42348173537069,0.01050803654929)
(-16.39165767784021,0.03124554638853)
(-16.39072362732205,0.00660044424653)
(-16.31801335513296,0.16453429347847)
(-16.30051507293259,0.01199401453847)
(-16.05577806358604,-0.13197743470498)
(-16.24601367847283,-0.02650900596094)
(-16.32295037550223,-0.05918693991189)
(-16.37481045029633,-0.08409280373247)
(-16.57833907214380,0.02128958283233)
(-16.25551743821123,-0.03272484106271)
(-16.35891446999725,-0.01700327874017)
(-15.95615347049237,0.05974002217829)
(-16.03380025863789,0.04914353312338)
